pid,location,totval
17094,"25 BROWNSTONE RDBERLIN, CT 06037",293200
17095,"175 MILL ROCK RDHAMDEN, CT 06511",44400
17096,"PO BOX 171380ATTN: 100405BOSTON, MA 02117",2903000
17097,NA,NA
17098,317 DIXWELL AV,119700
17099,"122 UPPER STATE STNORTH HAVEN, CT 06473",47100
17100,165 CHURCH ST,188200
17101,329 DIXWELL AVATTN: DORATHY MEWBORN,253800
17102,165 CHURCH ST,17700
17103,720 EDGEWOOD AV,15900
17104,"ATTN TAX DEPT501 MERRIT 7 - PO BOX 4500NORWALK, CT 06856-4500",1343200
17105,1184 CHAPEL STREET,14000
17106,241 MUNSON ST,87600
17107,709 WINCHESTER AVENUE,16000
17108,165 CHURCH ST,58000
17109,247 MUNSON ST,86100
17110,399 WHALLEY AVE STE 103,77400
17111,269 MUNSON ST,91000
17112,271 MUNSON ST,113100
17113,271 MUNSON ST,16000
17114,PO BOX 1149,91300
17115,"12-38  118TH STREETCOLLEGE POINT, NY 11356",80100
17116,"910 TRILLIUM CTORANGE, CT 06477",89500
17117,"141 SCHOOL STHAMDEN, CT 06518",257100
17118,17  SHELTON AV,74800
17119,"699 LEFFERTS STBROOKLYN, NY 11203",66600
17120,21 SHELTON AV,116100
17121,"ATTN TAX DEPT RD501 MERRITT 7 - PO BOX 4500NORWALK, CT 06856-4500",86700
17122,"2567 DEL RIDGE DRDOUGLASVILLE, GA 30135",93200
17123,27 SHELTON AV,99400
17124,33 SHELTON AV,128600
17125,35 SHELTON AV,218800
17126,47 SHELTON AV,135400
17127,165 CHURCH ST,71900
17128,57 SHELTON AVE,116800
17129,59 1/2 SHELTON AVE #1,95900
17130,61 SHELTON AVENUE,123800
17131,91 SHELTON AV,316600
17132,99 SHELTON AV,990000
17133,NA,NA
17134,NA,NA
17135,165 CHURCH ST,127100
17136,"C/O WINSTANLEY ENTERPRISES150 BAKER AVE EXT STE 303CONCORD, MA 01742",17748500
17137,"C/O WINSTANLEY ENTERPRISES LLC150 BAKER AVE EXT SUITE 303CONCORD, MA 01742",40390000
17138,"C/O WINSTANLEY ENTERPRISES LLC150 BAKER AVE EXT SUITE 303CONCORD, MA 01742",14332600
17139,300 WHALLEY AVE,1150000
17140,300 WHALLEY AVE,300800
17141,118 THOMPSON ST,120400
17142,"15480 LAGUNA CANYON RD STE 100IRVINE, CA 92618",98300
17143,"79 MORSE STHAMDEN, CT 06517",104900
17144,"59 CENTER STWEST HAVEN, CT 06516",108700
17145,94 THOMPSON ST,139100
17146,"8 SUNRISE DRNORTH BRANFORD, CT 06472",110100
17147,88 THOMPSON ST,111400
17148,84  THOMPSON ST,115500
17149,151 WILLOW ST,161700
17150,"14221 DALLAS PKWY STE 1000DALLAS, TX 75254",108700
17151,74 THOMPSON STREET,116700
17152,68 THOMPSON ST,132100
17153,106 NEWHALL ST,78500
17154,19 HOWE ST,84300
17155,471 HUNTINGTON ST,103200
17156,NA,NA
17157,"999 WEST STROCKY HILL, CT 06067",9500
17158,193  DIVISION ST 1ST FL,101400
17159,207 DIVISION ST,135600
17160,155 DIVISION ST,26700
17161,155 DIVISION ST,39100
17162,183 DIVISION ST,137200
17163,199 DIVISION ST,51500
17164,201 DIVISION ST,51500
17165,203 DIVISION ST,51500
17166,205 DIVISION ST,51500
17167,105 NEWHALL ST,101900
17168,"1322 WHITNEY AVHAMDEN, CT 06517",91600
17169,165 CHURCH STREET,16200
17170,165 CHURCH ST,12200
17171,165 CHURCH ST,18100
17172,PO BOX 9106,101900
17173,"28 NORFOLK STWEST HAVEN, CT 06516",900
17174,"20 NORFOLK STWEST HAVEN, CT 06516",73800
17175,165 CHURCH ST,15900
17176,BOX 9137,119400
17177,PO BOX 9137,277600
17178,NA,NA
17179,NA,NA
17180,"PO BOX 27271WEST HAVEN, CT 06516",110800
17181,NA,NA
17182,89 NEWHALL ST,132300
17183,79 NEWHALL ST,130900
17184,147 DIVISION ST,121600
17185,141 DIVISION ST,133900
17186,137 DIVISION ST,144000
17187,133 DIVISION ST,136200
17188,129 DIVISION ST,136200
17189,484  WINCHESTER AV,137300
17190,165 CHURCH STREET,17700
17191,93 NEWHALL ST,134300
17192,95 NEWHALL ST,77000
17193,99 NEWHALL ST,81200
17194,280 STARR ST,205300
17195,280 STARR ST,16500
17196,165 CHURCH ST,17000
17197,266 STARR ST,82800
17198,260 STARR ST,84300
17199,165 CHURCH ST,16000
17200,254 STARR ST,64500
17201,250 STARR ST,70700
17202,165 CHURCH ST,16600
17203,240 STARR ST,84400
17204,"2532 GRAND AVENUEBRONX, NY 10468",100600
17205,165 CHURCH ST,16900
17206,165 CHURCH ST,16600
17207,222 STARR ST,16000
17208,"35 GLEN RIDGE RDHAMDEN, CT 06518",118100
17209,165 CHURCH ST,16000
17210,"113 BRYDEN TERHAMDEN, CT 06517",122400
17211,204 STARR ST,105500
17212,"205 STANLEY RDHAMDEN, CT 06514",112700
17213,NA,NA
17214,132 NEWHALL ST,175600
17215,598 WINCHESTER AV,90500
17216,124 NEWHALL ST,107600
17217,780 STATE STREET,229700
17218,65 THOMPSON ST,100200
17219,69 THOMPSON ST,103900
17220,73 THOMPSON ST,109500
17221,77 THOMPSON ST,107200
17222,81 THOMPSON ST,101300
17223,85 THOMPSON ST,109000
17224,89 THOMPSON ST,100200
17225,91 THOMPSON ST,95200
17226,95 THOMPSON STREET,99000
17227,103 THOMPSON ST,117000
17228,"1572 DUREN FARMS DRLITHONIA, GA 30058",155300
17229,109 THOMPSON ST,94500
17230,115 THOMPSON ST,87700
17231,119 THOMPSON ST,76000
17232,121 THOMPSON ST,85700
17233,"1 FIELDCREST DRMONSEY, NY 10952",64500
17234,127 THOMPSON ST,344600
17235,NA,NA
17236,185 SHELTON AV,98000
17237,NA,NA
17238,135 NEWHALL ST,101000
17239,165 CHURCH ST,300
17240,170 STARR STREET,110400
17241,164 STARR ST,600
17242,160 STARR ST,107800
17243,158 STARR ST,15900
17244,"170 WEED STNEW CANAAN, CT 06840",115800
17245,146 STARR ST,118100
17246,165 CHURCH ST,16600
17247,"5809 SIXTEENTH AVBROOKLYN, NY 11204",86400
17248,165 CHURCH ST,16900
17249,"437 KINGSTON AVE #B4BROOKLYN, NY 11225",73600
17250,546 WINCHESTER AV,126200
17251,"7495 NEW HORIZON WAY BLDG 4FREDERICK, MD 21701",125200
17252,165 CHURCH ST,17000
17253,526 WINCHESTER AV,113000
17254,165 CHURCH ST,16600
17255,37 UNION ST,17400
17256,165 CHURCH ST,17300
17257,165 CHURCH ST,17000
17258,"P.O. BOX 5393MILFORD, CT 06460",17000
17259,"PO BOX 5393MILFORD, CT 06460",367600
17260,115 NEWHALL ST,16400
17261,115 NEWHALL ST,56300
17262,119 NEWHALL ST,92400
17263,"67 PUTNAM AVEHAMDEN, CT 06517",86000
17264,"67 PUTNAM STHAMDEN, CT 06517",116300
17265,200 ORANGE ST,17700
17266,"350 HIGHLAND DRLEWISVILLE, TX 75067",89200
17267,982 STATE ST,79800
17268,33 HAZEL ST 1FL,60700
17269,"8408 MYRTLE AVBOWIE, MD 20715",68300
17270,122 HAZEL STREET,65500
17271,118 HAZEL ST,63300
17272,116 LILAC ST UNIT 1,68700
17273,110 HAZEL ST,76000
17274,165 CHURCH ST,1300
17275,102 HAZEL ST,83200
17276,"5010 WHEELER RDOXON HILL, MD 20745",71200
17277,"5010 WHEELER RDOXON HILL, MD 20745",16200
17278,88 HAZEL ST,53600
17279,419 WHALLEY AVE,60500
17280,80 HAZEL ST,74700
17281,76 HAZEL ST,92100
17282,72 HAZEL ST,86600
17283,"1314 EAST LAS OLAS BLVD STE 34FORT LAUDERDALE, FL 33301",96700
17284,64 HAZEL ST,88900
17285,60 HAZEL ST,82800
17286,56 HAZEL ST,1500
17287,"383 KINGSTON AVE STE 91BROOKLYN, NY 11213",93800
17288,333 SHERMAN AVE,42500
17289,146 NEWHALL ST,122200
17290,"1021 SANDUSKY DRJUNCTION CITY, KS 66441",70000
17291,"8950 CYPRESS WATERS BLVDCOPPELL, TX 75019",47500
17292,201 STARR ST,108000
17293,165 CHURCH ST,12300
17294,165 CHURCH ST,15300
17295,165 CHURCH ST,15900
17296,165 CHURCH ST,17600
17297,"17 MILL PLAIN RDDANBURY, CT 06811",83100
17298,"217-04 NORTHERN BLVD UNIT 24BAYSIDE, NY 11361",85600
17299,231 STARR ST,60700
17300,"530 MIDDLEBURY RDMIDDLEBURY, CT 06762",120200
17301,239 STARR ST,84500
17302,243 STARR ST,67200
17303,"50 LEFFERTS AV #5HBROOKLYN, NY 11225-3925",54300
17304,251 STARR ST,68900
17305,255 STARR ST,68500
17306,165 CHURCH STREET,16000
17307,165 CHURCH ST,15900
17308,175 NEW HALL ST,266000
17309,209 SHELTON AV,278300
17310,151 NEWHALL ST,547700
17311,165 CHURCH ST,14800
17312,28 HAZEL ST,72100
17313,"1510 HEATHERGLADE LNLAWRENCEVILLE, GA 30045",113800
17314,63 BARNETT ST,795000
17315,603 WINCHESTER AV,72100
17316,172 SHEFFIELD AV,219200
17317,"PO BOX 1392CARY, NC 27512",17200
17318,NA,NA
17319,165 CHURCH ST,16400
17320,145 STARR ST,100700
17321,151  STARR ST,85100
17322,153 STARR ST,128800
17323,157 STARR ST,127100
17324,"18 DEER RUN RDWAPPINGER FALLS, NY 12590",80800
17325,"35 GLEN RIDGE RDHAMDEN, CT 06518",78000
17326,169 STARR ST,85900
17327,333 SHERMAN AVE,105500
17328,145 NEWHALL ST,107500
17329,165 CHURCH STREET,16300
17330,165 CHURCH ST,12600
17331,132 IVY ST,108100
17332,128 IVY ST,102500
17333,124 IVY ST,93700
17334,120 IVY ST,97500
17335,114 IVY STREET,77300
17336,"7 NORTH GATE LANENORTH HAVEN, CT 06473",107800
17337,106 IVY ST,103900
17338,104 IVY ST,91900
17339,41 ANN ST,105600
17340,271 BASSETT ST,272200
17341,86 IVY ST,91700
17342,80 IVY ST,88600
17343,76 IVY ST,109000
17344,74 IVY ST,78100
17345,70 IVY ST,89300
17346,62 IVY STREET,102300
17347,192 NEWHALL ST,81100
17348,188 NEWHALL ST,80900
17349,184  NEWHALL ST,82400
17350,180  NEWHALL ST,87800
17351,176 NEWHALL ST,81100
17352,172 NEWHALL ST,81100
17353,168 NEWHALL ST,79900
17354,164 NEWHALL ST,81600
17355,57 HAZEL ST,96700
17356,72 HAZEL ST,39400
17357,73 HAZEL ST,95200
17358,50 FITCH ST STE 206B,226300
17359,85 HAZEL ST,99400
17360,"29 EUCLID AVEWATERBURY, CT 06710",93800
17361,93 HAZEL ST,123700
17362,99 HAZEL ST UNIT A-1,45800
17363,99 HAZEL ST A-2,43600
17364,"86 NORFOLK STWEST HAVEN, CT 06516",43600
17365,101 HAZEL ST,45800
17366,101 HAZEL ST    UNIT B-5,43600
17367,101 HAZEL ST   UNIT B-6,45800
17368,PO BOX 206912,45800
17369,119 HAZEL ST,45800
17370,101 HAZEL ST   UNIT B-9,45800
17371,111 HAZEL ST,73700
17372,"3507 HALLOWAY SOUTHUPPER MARLBORO, MD 20772",103600
17373,117 HAZEL ST   UNIT C-10,45800
17374,119 HAZEL ST    UNIT C-11,45800
17375,123  HAZEL ST,104700
17376,129 HAZEL ST,107600
17377,165 CHURCH ST,17400
17378,165 CHURCH ST,16100
17379,165 CHURCH ST,12600
17380,233 SHELTON AV,110400
17381,239 SHELTON AV,107700
17382,241 SHELTON AV,55000
17383,577 ELM STREET,80600
17384,165 CHURCH ST,32000
17385,163 NEWHALL ST,87300
17386,167 NEWHALL ST,81100
17387,171 NEWHALL ST,82200
17388,175 NEWHALL ST,82000
17389,179 NEWHALL ST,85700
17390,183 NEWHALL ST,81400
17391,"127 SHWEKY LNSOUTHINGTON, CT 06489",81100
17392,262 WEST ELM ST,81100
17393,44 IVY ST,94800
17394,36 IVY ST,107700
17395,"1369 E 12TH ST UNIT 2BROOKLYN, NY 11230",95600
17396,26 IVY ST,87800
17397,20 IVY ST,95200
17398,378 HOWARD AV,78400
17399,PO BOX 8894,99700
17400,632 WINCHESTER AV,16000
17401,628 WINCHESTER AV,121000
17402,50 FITCH ST STE 206B,123600
17403,165 CHURCH ST,16900
17404,165 CHURCH ST,7500
17405,165 CHURCH ST,17400
17406,598 WINCHESTER AV,113700
17407,165 CHURCH ST,319700
17408,5 HAZEL ST,121100
17409,7 HAZEL ST,107600
17410,23 HAZEL ST,94900
17411,"638 EVERGREEN AVHAMDEN, CT 06518",144800
17412,33 HAZEL ST,83600
17413,37 HAZEL ST,121000
17414,130 BASSETT ST,10729300
17415,118 LILAC ST,106400
17416,116  LILAC ST,106800
17417,"8108 CHIMNEY ROCK CTPORT ARTHUR, TX 77642",103300
17418,"8108 CHIMNEY ROCK CTPORT ARTHUR, TX 77642",109000
17419,"PO BOX 4045HARTFORD, CT 06147",106400
17420,106 LILAC ST,107400
17421,104 LILAC ST,115900
17422,100 LILAC STREET,103700
17423,98 LILAC ST,85200
17424,81 LILAC ST,80200
17425,92 LILAC ST,81400
17426,88 LILAC ST,42000
17427,80 LILAC ST,1700
17428,80 LILAC ST,116900
17429,PO BOX 2961,121200
17430,"PO BOX 650043DALLAS, TX 75265",83300
17431,68 LILAC ST,107000
17432,64 LILAC ST,100800
17433,"1270 NORTHLAND DR STE 200MENDOTA HEIGHTS, MN 55120",76200
17434,333 SHERMAN AVE,70000
17435,"220 EDGECOMB AVENEW YORK, NY 10030",81300
17436,"220 EDGECOMBEE AVENEW YORK, NY 10030",90200
17437,77 HAVEN ST,87100
17438,208 NEWHALL ST,180100
17439,200 NEWHALL ST,34500
17440,200 NEWHALL ST,34500
17441,196 NEWHALL ST,134200
17442,196 NEWHALL ST,68800
17443,196 NEWHALL ST,36500
17444,"46 ARBOR MEADOW DRSICKLERVILLE, NJ 08081",97000
17445,67 IVY ST,107400
17446,329 BELLEVUE RD,118200
17447,"126 DANIEL RDHAMDEN, CT 06518",103900
17448,"127 SHWEKY LNSOUTHINGTON, CT 06489",354600
17449,"127 SHWEKY LNSOUTHINGTON, CT 06489",148300
17450,"209 KEYES LASUISUN CITY, CA 94585",108600
17451,101 IVY ST,79100
17452,"2160 SATELLITE BLVD STE 160DULUTH, GA 30097",118000
17453,"2160 SATELLITE BLVD STE 160DULUTH, GA 30097",900
17454,109 IVY ST,900
17455,"358 PINE ROCK AVEHAMDEN, CT 06514",120900
17456,120 IVY ST,22700
17457,52 LILAC ST,72000
17458,48 LILIC ST,46700
17459,165 CHURCH STREET,16700
17460,560 ORCHARD ST,126100
17461,36 LILAC ST,91800
17462,32 LILAC ST,141600
17463,333 SHERMAN AVE,120700
17464,"1661 WORTHINGTON RD STE 100WEST PALM BEACH, FL 33409",83200
17465,50 FITCH ST STE 206B,126300
17466,16 LILAC ST,17000
17467,91 SHELTON AVE STE 110,222700
17468,333 SHERMAN AV,109100
17469,"398 MILFORD POINT RDMILFORD, CT 06460",87400
17470,664 WINCHESTER AV,127200
17471,333 SHERMAN AV,113400
17472,660 WINCHESTER AV,1597600
17473,NA,NA
17474,195 NEWHALL ST,117700
17475,203 NEWHALL ST,103400
17476,213 NEWHALL ST,110000
17477,333 SHERMAN AVE,10600
17478,333 SHERMAN AVE,37500
17479,"53 GREENWOOD AVEDARIEN, CT 06820",116300
17480,165 CHURCH ST,16600
17481,98 BASSETT ST,16600
17482,96 BASSETT ST,109900
17483,"1100 VIRGINIA DRFORT WASHINGTON, PA 19034",92700
17484,84 BASSETT ST,120100
17485,72  BASSETT ST,17000
17486,"PO BOX 1237ORANGE, CT 06477",153400
17487,66 BASSETT ST,66300
17488,64 BASSETT ST,81900
17489,60 BASSETT ST,102000
17490,266  NEWHALL ST APT 2B,268200
17491,311 EAST ST,123100
17492,256 NEWHALL ST,123700
17493,1551 ELLA T GRASSO BLVD #2,88000
17494,246 NEWHALL ST,139300
17495,246 NEWHALL ST,15200
17496,238 NEWHALL ST,95500
17497,165 CHURCH ST,15400
17498,"92 GLENBROOK AVHAMDEN, CT 06514",97400
17499,"4 HORSESTABLE CIRCLESHELTON, CT 06484",104900
17500,67 LILAC ST,111300
17501,69 LILAC ST,107000
17502,1446 ELLA T GRASSO BLVD,112400
17503,73 LILAC ST,16600
17504,79 LILAC ST,109800
17505,81 LILAC ST,108900
17506,333 SHERMAN AV,65000
17507,89 LILAC ST,16400
17508,"4 HORSESTABLE CIRCLESHELTON, CT 06484",65500
17509,165 CHURCH ST,16400
17510,101 LILAC ST,96300
17511,"131 W MEADOW RDHAMDEN, CT 06518",108900
17512,109 LILAC ST,108500
17513,37 BUTLER ST,100100
17514,19 HOTCHKISS ST,70800
17515,360 SHELTON AVE,102500
17516,47 BUTLER ST,102500
17517,51 BUTLER ST,102500
17518,261 NEWHALL ST,186900
17519,"34-3 SHUNPIKE RD STE 258CROMWELL, CT 06416",106700
17520,139 ORANGE ST,99100
17521,34 BASSETT ST,109100
17522,30 BASSETT ST,151200
17523,26 BASSETT ST,109600
17524,"PO BOX 26409WEST HAVEN, CT 06516",110000
17525,1551 ELLA T GRASSO BLVD#2,101900
17526,14 BASSETT ST,130900
17527,165 CHURCH ST,16600
17528,165 CHURCH ST,200
17529,577 ELM ST,123800
17530,"916 MINERAL SPRINGS RDDARLINGTON, SC 29540",98600
17531,714 WINCHESTER AVE,98900
17532,710 WINCHESTER AV,96400
17533,704 WINCHESTER AV,103600
17534,700 WINCHESTER AV,92900
17535,694 WINCHESTER AV,111800
17536,"1661 WORTHINGTON RD STE 100WEST PALM BEACH, FL 33409",96400
17537,7 LILAC ST,92400
17538,13 LILAC ST,122700
17539,333 SHERMAN AVE,118000
17540,"15-15 PARSONS BLVDWHITESTONE, NY 11357",63900
17541,23 LILAC ST,80800
17542,50 FITCH ST STE 206B,82600
17543,165 CHURCH ST,16400
17544,35 LILAC ST,121100
17545,"35 GLEN RIDGE RDHAMDEN, CT 06518",71000
17546,"15 BROOKLAWN CTMILFORD, CT 06460",108200
17547,57 LILAC ST,15300
17548,51 LILAC ST,56600
17549,165 CHURCH ST,10000
17550,165 CHURCH ST,2000
17551,239 NEWHALL ST,69000
17552,165 CHURCH ST,15600
17553,247 NEWHALL ST,105200
17554,251 NEWHALL ST,74400
17555,"21704 NORTHERN BLVDBAYSIDE, NY 11361",92400
17556,175 WOOSTER ST,107700
17557,709 WINCHESTER AVENUE,92000
17558,15 GOODYEAR ST,96700
17559,25 GOODYEAR ST,126100
17560,29 GOODYEAR ST,111400
17561,747 DIXWELL AV,128800
17562,35 GOODYEAR ST,127300
17563,43 GOODYEAR ST,80100
17564,85 GOODYEAR ST,78900
17565,"126 MORSE STHAMDEN, CT 06517",118600
17566,160 READ ST,101900
17567,"140 MILL ST #1066EAST HAVEN, CT 06512",92500
17568,"PO BOX 27271WEST HAVEN, CT 06516",104900
17569,380 SHELTON AV,98000
17570,374 SHELTON AV,94400
17571,"500 PECK LANECHESHIRE, CT 06410",92300
17572,368 SHELTON AV,110600
17573,364 SHELTON AV,92400
17574,"67 TODD DRIVE SOUTHNORTH HAVEN, CT 06473",87700
17575,360 SHELTON AVE,92600
17576,354 SHELTON AVE,83400
17577,348 SHELTON AV,121500
17578,"902 SO MAIN STTUSKEGEE, AL 36083",398700
17579,"902 SO MAIN STTUSKEGEE, AL 36083",19100
17580,PO BOX 8925,111400
17581,161 BASSETT ST,112400
17582,628 GEORGE ST,78500
17583,325 SHELTON AVE,115300
17584,327 SHELTON AVE,105500
17585,331  SHELTON AV,78700
17586,1076 WHALLEY AV,137400
17587,339 SHELTON AVE,80800
17588,343 SHELTON AV,109500
17589,347 SHELTON AV,85900
17590,50 FITCH ST STE 206B,98900
17591,"2324 TIFTON DRDARLINGTON, SC 29532",109400
17592,NA,NA
17593,PO BOX 9106,116300
17594,84 BUTLER ST,90400
17595,78 BUTLER ST,78600
17596,165 CHURCH ST,13300
17597,119 BASSETT ST,248000
17598,121 BASSETT ST,146000
17599,"1000 ELM STMANCHESTER, NH 03101",16600
17600,131 BASSETT ST,99400
17601,115 BASSETT ST,117300
17602,81 BUTLER ST,83100
17603,165 CHURCH ST,16300
17604,87 BUTLER ST,100600
17605,474 HUNTINGTON STREET,76800
17606,468 HUNTINGTON ST,108800
17607,464 HUNTINGTON ST,67900
17608,628 GEORGE ST,81800
17609,456 HUNTINGTON ST,57100
17610,18 SHEPARD ST,84400
17611,"PO BOX 3616WOODBRIDGE, CT 06525",67300
17612,209 SHERMAN AV,120300
17613,"33 WENHAM STWEST HAVEN, CT 06516",92700
17614,109 BASSETT ST,99400
17615,111 BASSETT ST,128700
17616,"PO BOX 3616WOODBRIDGE, CT 06525",95500
17617,359 SHELTON AV,1.00E+05
17618,365 SHELTON AVENUE,86800
17619,"699 LEFFERTS STBROOKLYN, NY 11203",101400
17620,373 SHELTON AV,88600
17621,375 SHELTON AV,97100
17622,377 SHELTON AV,104500
17623,"400 KELSEY STWEST HAVEN, CT 06516",200200
17624,128 READ ST,96100
17625,"18 NO SHEFFIELD STHAMDEN, CT 06517",81900
17626,51 DORMAN ST,79300
17627,60 BRISTOL ST,94600
17628,"PO BOX 26691WEST HAVEN, CT 06516",89300
17629,"38 ALYSSA DRCHESHIRE, CT 06410",94300
17630,112 BUTLER ST #2,102700
17631,56 DORMAN ST,90700
17632,102 BUTLER ST,108300
17633,98 BUTLER ST,169500
17634,505 HUNTINGTON ST,104000
17635,97 BUTLER ST,88700
17636,101 BUTLER ST,81200
17637,109 BUTLER ST,274400
17638,PO BOX 2064,88000
17639,121 BUTLER ST,104400
17640,NA,NA
17641,108 READ ST,81000
17642,106 READ ST,82300
17643,104 READ ST,90300
17644,102 READ ST,91500
17645,208 LAWNCREST RD,103800
17646,18 COMPTON ST,96800
17647,255 TOWNSEND AVE,68000
17648,459 HUNTINGTON ST,89900
17649,333 SHERMAN AVENUE,42000
17650,"59 KATHERINE DRHAMDEN, CT 06514",84900
17651,163 READ ST,104000
17652,89 GOODYEAR ST,96000
17653,95 GOODYEAR ST,90600
17654,97 GOODYEAR ST,89300
17655,99 GOODYEAR ST,77000
17656,103 GOODYEAR ST,97400
17657,111 GOODYEAR ST,113200
17658,115 GOODYEAR ST,89500
17659,119 GOODYEAR ST,86700
17660,432 SHELTON AV,400
17661,"1008 MAIN STBRANFORD, CT 06405",97000
17662,426 SHELTON AV,119300
17663,780 STATE STREET,117200
17664,414 SHELTON AV,97000
17665,410 SHELTON AV,114700
17666,"PO BOX 3616WOODBRIDGE, CT 06525",106800
17667,"4801 FREDERICA STOWENSBORO, KY 42301",139400
17668,398 SHELTON AV,94300
17669,394 SHELTON AV,112700
17670,390 SHELTON AVENUE,96000
17671,386 SHELTON AV,89400
17672,"847 BALDWIN RDWOODBRIDGE, CT 06525",94900
17673,147  READ ST,90900
17674,151 READ ST,92000
17675,155 READ ST,98700
17676,"PO BOX 27271WEST HAVEN, CT 06516",112000
17677,50 FITCH ST STE 206B,252100
17678,"2218 BARBEE STHOUSTON, TX 77004",112500
17679,391 SHELTON AV,91600
17680,395 SHELTON AVE,92300
17681,397 SHELTON AVE,91500
17682,165 CHURCH ST,16600
17683,407 SHELTON AV,94300
17684,411 SHELTON AV,94700
17685,415 SHELTON AV,143100
17686,419 SHELTON AV,108100
17687,91 ELM ST,124700
17688,429 SHELTON AV,130100
17689,431 SHELTON AV,98800
17690,433 SHELTON AV,86100
17691,165 CHURCH ST,16200
17692,178 BUTLER ST,95200
17693,174 BUTLER ST,99700
17694,160 BUTLER ST,88400
17695,"51 FEDERAL STHAMDEN, CT 06514",96100
17696,152 BUTLER ST,76200
17697,150 BUTLER ST,104500
17698,"1314 EAST LAS OLAS BLVD STE 34FORT LAUDERDALE, FL 33301",72800
17699,146 BUTLER ST,74500
17700,56 DORMAN ST,97000
17701,138 BUTLER ST,85700
17702,"17 CARRINGTON DRGREENWICH, CT 06831",95600
17703,130 BUTLER ST,98100
17704,113 READ ST,82000
17705,117 READ ST,81300
17706,121 READ ST,101400
17707,"PO BOX 3616WOODBRIDGE, CT 06525",113000
17708,"PO BOX 138SOUTHPORT, CT 06890",82800
17709,135 BUTLER ST,90700
17710,137 BUTLER ST,75000
17711,"822 KENNINGTON PLACEREISTERSTOWN, MD 21136",60100
17712,"1314 EAST LAS OLAS BLVD STE 34FORT LAUDERDALE, FL 33301",72200
17713,165 CHURCH ST,16100
17714,PO BOX 591,79400
17715,"132 FAIRWAY DR# CWETHERSFIELD, CT 06109",78400
17716,159 BUTLER ST,84300
17717,"228 GORHAM AVEHAMDEN, CT 06514",84700
17718,165 BUTLER ST,81100
17719,169 BUTLER ST,84000
17720,123 YORK ST #2B,82900
17721,177 BUTLER ST,111300
17722,181 BUTLER ST,73200
17723,"PO BOX 3616WOODBRIDGE, CT 06525",132200
17724,179 BUTLER ST,16200
17725,"PO BOX 3616WOODBRIDGE, CT 06525",84100
17726,165 CHURCH ST,16400
17727,184 BUTLER ST,16400
17728,165 CHURCH ST,16400
17729,399 WHALLEY AVE,87200
17730,86 SHEPARD ST,110300
17731,82 SHEPARD ST,118600
17732,"PO BOX 3616WOODBRIDGE, CT 06525",111400
17733,65 VISTA TERRACE,79800
17734,74 SHEPARD ST,69800
17735,72 SHEPARD ST,88600
17736,93  READ ST,15300
17737,93  READ ST,147700
17738,97 READ ST,114400
17739,165 CHURCH ST,16000
17740,705 DIXWELL AV,122500
17741,165 CHURCH ST,47100
17742,713 DIXWELL AV,623300
17743,NA,NA
17744,729 DIXWELL AV,205500
17745,735 DIXWELL AV,205700
17746,"PO BOX 185371HAMDEN, CT 06518",105800
17747,741 DIXWELL AV,157600
17748,743 DIXWELL AV,83700
17749,745 DIXWELL AV,93700
17750,"464 BOSTON POST RDORANGE, CT 06477",315800
17751,751 DIXWELL AV,78300
17752,"258-02 PEMBROKE AVEGREAT NECK, NY 11020",101500
17753,767 DIXWELL AV,150500
17754,NA,NA
17755,769 DIXWELL AV,64300
17756,771 DIXWELL AV   1/2,85400
17757,771 1/2   DIXWELL AV,48700
17758,163 FAIRMONT AVE,199600
17759,"PO BOX 3616WOODBRIDGE, CT 06525",251900
17760,NA,NA
17761,777 DIXWELL AV,249800
17762,"127 SHWEKY LANESOUTHINGTON, CT 06489",246900
17763,"174 HOMESIDE AVWEST HAVEN, CT 06516",173700
17764,NA,NA
17765,"139 - 44 PERSHING CRESBRIARWOOD, NY 11435",80000
17766,205 WALLACE ST,108800
17767,59 AMITY RD SUITE 11,169600
17768,56 DAISY ST,57200
17769,52 DAISY ST,57900
17770,18 GEM ST,558800
17771,42 W READ ST,163600
17772,42 W READ ST,14800
17773,46 WATSON ST,80300
17774,40 WATSON ST,95700
17775,36 WATSON ST,96500
17776,36 WATSON ST,16600
17777,24 WATSON ST,82100
17778,"8250 JONES BRANCH DRMCLEAN, VA 22102",79800
17779,14 WATSON ST,68200
17780,10 WATSON ST,82400
17781,165 CHURCH ST,19600
17782,165 CHURCH ST,201300
17783,201 BASSETT ST,71800
17784,11 WATSON ST,81400
17785,"PO BOX 3616WOODBRIDGE, CT 06525",87500
17786,399 WHALLEY AV STE 103,101300
17787,19 WATSON ST,73500
17788,27 WATSON STREET,67300
17789,29 WATSON ST,88700
17790,33 WATSON ST,89500
17791,37 WATSON ST,79300
17792,195 CHURCH ST,116100
17793,53 WATSON ST,124600
17794,"153 E 87TH STREETBROOKLYN, NY 11236",76300
17795,PO BOX 8731,75700
17796,6 WEST READ ST,61800
17797,2 W READ ST,108600
17798,44 GOODYEAR ST,103900
17799,42 GOODYEAR ST,78600
17800,36 GOODYEAR ST,120100
17801,"91 ROCKFORD AVHAMDEN, CT 06514",80700
17802,14 GOODYEAR ST,113100
17803,179 BASSETT ST,16700
17804,8 GOODYEAR ST,87500
17805,"123 FOURTH STHAMDEN, CT 06514",147100
17806,179 BASSETT ST,89900
