"pid","location","totval"
15691,"78 SECOND STNEW HAVEN, CT 06519",86200
15692,"78 SECOND STNEW HAVEN, CT 06519",108300
15693,NA,NA
15694,"68 SECOND STNEW HAVEN, CT 06519",150700
15695,"165 CHURCH STNEW HAVEN, CT 06511",23100
15696,"370 GREENWICH AVNEW HAVEN, CT 06519",82100
15697,"368 GREENWICH AVNEW HAVEN, CT 06519",86800
15698,"362 GREENWICH AVNEW HAVEN, CT 06519",85700
15699,"356 GREENWICH AVENEW HAVEN, CT 06519",79600
15700,"352 GREENWICH AVNEW HAVEN, CT 06511",96500
15701,"348 GREENWICH AVNEW HAVEN, CT 06519",86400
15702,"342  GREENWICH AVNEW HAVEN, CT 06519",69300
15703,"338 GREENWICH AVNEW HAVEN, CT 06511",85100
15704,"330 GREENWICH AVNEW HAVEN, CT 06519",107100
15705,"324 GREENWICH AVNEW HAVEN, CT 06519",84300
15706,"PO BOX 3616WOODBRIDGE, CT 06525",94100
15707,NA,NA
15708,"314 GREENWICH AVNEW HAVEN, CT 06519",108300
15709,"399 WHALLEY AVENEW HAVEN, CT 06511",83900
15710,"211 OSBORN AVENEW HAVEN, CT 06519",77600
15711,"PO BOX 3616WOODBRIDGE, CT 06525",103300
15712,"300 GREENWICH AVENEW HAVEN, CT 06519",98000
15713,"296 GREENWICH AVNEW HAVEN, CT 06519",64300
15714,"292 GREENWICH AVNEW HAVEN, CT 06519",92600
15715,"1314 EAST LAS OLAS BLVD #34FORT LAUDERDALE, FL 33301",75000
15716,"286 GREENWICH AVNEW HAVEN, CT 06519",91700
15717,NA,NA
15718,"276 GREENWICH AVNEW HAVEN, CT 06511",105900
15719,"272 GREENWICH AVNEW HAVEN, CT 06519",101900
15720,"19 GNARLED HOLLOW RDSETAUKET, NY 11773",102600
15721,"260 GREENWICH AVNEW HAVEN, CT 06519",67600
15722,"165 CHURCH STNEW HAVEN, CT 06510",16100
15723,"89-05 183RD STREETHOLLIS, NY 11423",125900
15724,"250 GREENWICH AVNEW HAVEN, CT 06519",117700
15725,"242 GREENWICH AVNEW HAVEN, CT 06519",86900
15726,"238 GREENWICH AVNEW HAVEN, CT 06511",68400
15727,"544 CONGRESS AVNEW HAVEN, CT 06519",76600
15728,"228 GREENWICH AVNEW HAVEN, CT 06511",74400
15729,"224 GREENWICH AVNEW HAVEN, CT 06511",114000
15730,"245 COLONY RDNEW HAVEN, CT 06511",65100
15731,"1088 QUEEN ANN RDTEANECK, NJ 07666",81700
15732,"175 CHATHAM STREETNEW HAVEN, CT 06513",72400
15733,"210 GREENWICH AVNEW HAVEN, CT 06519",97700
15734,"1000 QUINNIPIAC AV APT. GNEW HAVEN, CT 06513",88300
15735,"202 GREENWICH AVNEW HAVEN, CT 06519",93900
15736,"196  GREENWICH AVNEW HAVEN, CT 06519",89400
15737,"228 KIMBERLY AVAPT 2NEW HAVEN, CT 06519",123400
15738,"211 OSBONR AVENEW HAVEN, CT 06511",86800
15739,"220 KIMBERLY AVNEW HAVEN, CT 06519",113200
15740,"61 TANGLEWOOD DRHAMDEN, CT 06518",111800
15741,"212 KIMBERLY AVNEW HAVEN, CT 06512",113800
15742,"208 KIMBERLY AVENEW HAVEN, CT 06519",113500
15743,"204 KIMBERLY AVNEW HAVEN, CT 06519",125400
15744,"202 KIMBERLY AVNEW HAVEN, CT 06519",132500
15745,"196 KIMBERLY AVNEW HAVEN, CT 06519",99300
15746,"202 KIMBERLY AVNEW HAVEN, CT 06519",103100
15747,"202 KIMBERLY AVENUENEW HAVEN, CT 06519",126900
15748,"182 KIMBERLY AVNEW HAVEN, CT 06519",104900
15749,"178 KIMBERLY AVNEW HAVEN, CT 06519",112400
15750,"720 EDGEWOOD AVNEW HAVEN, CT 06515",16900
15751,"720 EDGEWOOD AVNEW HAVEN, CT 06515",1150300
15752,"25 SUTTON PLACE SOUTHNEW YORK, NY 10022",650329
15753,"51 CLEARVIEW DRWALLINGFORD, CT 06492",238700
15754,"47 EARLEY COURTBETHANY, CT 06524",172600
15755,"47 EARLEY COURTBETHANY, CT 06524",371365
15756,"160 ELLA T GRASSO BLVDNEW HAVEN, CT 06519",309600
15757,"165 CHURCH STNEW HAVEN, CT 06510",96300
15758,"33 LINCOLN PLACEWEST HAVEN, CT 06516",90200
15759,"PO BOX 7327NEW HAVEN, CT 06519",537800
15760,"2 JERICHO PLAZAWING C SUITE 110JERICHO, NY 11753",86600
15761,"2 JERICHO PLAZASUITE 110JERICHO, NY 11753",433900
15762,"101 RAMONA AVEPIEDMONT, CA 94611",190400
15763,"1 TWIN OAK FARMS RDWALLINGFORD, CT 06492",803600
15764,"126 DANIEL RDHAMDEN, CT 06517",395600
15765,"267 KIMBERLY AVENEW HAVEN, CT 06519",390300
15766,"294 KIMBERLY AVNEW HAVEN, CT 06519",963300
15767,"C/O ROGER FACEY2 CORPORATE DR STE 238SHELTON, CT 06484",1094600
15768,"267 KIMBERLY AVNEW HAVEN, CT 06519",608700
15769,"PO BOX 317546NEWINGTON, CT 06131-7546",1084200
15770,"28  HARBOUR CLOSENEW HAVEN, CT 06519",140600
15771,"30 HARBOUR CLOSE  B17NEW HAVEN, CT 06519",238500
15772,"32 HARBOUR CLOSE# B18NEW HAVEN, CT 06519",152100
15773,"34 HARBOUR CLOSE  UNIT B-11NEW HAVEN, CT 06519",174000
15774,"36 HARBOUR CLOSE A1NEW HAVEN, CT 06519",203900
15775,"38 HARBOUR CLOSE  UNIT B16NEW HAVEN, CT 06519",211900
15776,"40 HARBOUR CL   UNIT B-14NEW HAVEN, CT 06519",207600
15777,"42 HARBOUR CL  UNIT A4NEW HAVEN, CT 06519",210500
15778,"44 HARBOUR CLOSE A-9NEW HAVEN, CT 06519",197200
15779,"14 HARBOUR LANDINGNEW HAVEN, CT 06519",163700
15780,"48 HARBOUR CLOSENEW HAVEN, CT 06511",215500
15781,"220 MCKINLEY AVENEW HAVEN, CT 06515",171100
15782,"52 HARBOUR CLOSE UNIT A-5NEW HAVEN, CT 06519",190300
15783,"2257 PINE STSAN FRANCISCO, CA 94115",243400
15784,"56 HARBOUR CLOSE#A-7NEW HAVEN, CT 06519",231200
15785,"58 HARBOUR CLOSENEW HAVEN, CT 06519",149300
15786,"60  HARBOUR CLOSE UNIT C24NEW HAVEN, CT 06519",173300
15787,"62 HARBOUR CLOSENEW HAVEN, CT 06511",169700
15788,"64  HARBOUR CLOSE UNIT B10NEW HAVEN, CT 06519",152800
15789,"777 WYCKOFF AVEWYCKOFF, NJ 07481",174600
15790,"68 HARBOUR CLOSE   B-15NEW HAVEN, CT 06519",144600
15791,"70 HARBOUR CLOSE #A25NEW HAVEN, CT 06519",196100
15792,"72 HARBOUR CLOSE C-21NEW HAVEN, CT 0.6519",178200
15793,"74 HARBOUR CLOSENEW HAVEN, CT 06511",186900
15794,"61 STONELEIGH RDTRUMBULL, CT 06611",2600
15795,"61 STONELEIGH RDTRUMBULL, CT 06611",2100
15796,"61 STONELEIGH RD TRUMBULL, CT 06611",4700
15797,"61 STONELEIGH RDTRUMBULL, CT 06611",4300
15798,"61 STONELEIGH RDTRUMBULL, CT 06611",3500
15799,"120 SEA STNEW HAVEN, CT 06519",2100
15800,"PO BOX 8862NEW HAVEN, CT 06532",155000
15801,"PO BOX 8862NEW HAVEN, CT 06532",7400
15802,"PO BOX 8862NEW HAVEN, CT 06532",600
15803,"PO BOX 8862NEW HAVEN, CT 06532",466100
15804,"PO BOX 8862NEW HAVEN, CT 06532",138200
15805,"165 CHURCH STNEW HAVEN, CT 06510",3296900
15806,"165 CHURCH STNEW HAVEN, CT 06510",147900
15807,"165 CHURCH STNEW HAVEN, CT 06510",115400
15808,"165 CHURCH STNEW HAVEN, CT 06510",20200
15809,"165 CHURCH STNEW HAVEN, CT 06510",671400
15810,"165 NEW HAVENNEW HAVEN, CT 06510",100
15811,"165 CHURCH STNEW HAVEN, CT 06510",16700
15812,"165 CHURCH STNEW HAVEN, CT 06510",16800
15813,"104 KIMBERLY AVNEW HAVEN, CT 06519",87100
15814,"100 KIMBERLY AVNEW HAVEN, CT 06511",80900
15815,"98 KIMBERLY AVNEW HAVEN, CT 06519",86200
15816,"50 COLD SPRING STNEW HAVEN, CT 06511",199900
15817,"165 CHURCH STNEW HAVEN, CT 06510",11900
15818,"165 CHURCH STNEW HAVEN, CT 06510",25000
15819,"104 KIMBERLY AVENEW HAVEN, CT 06519",94600
15820,"410 GREENWICH AVNEW HAVEN, CT 06511",85700
15821,"406 GREENWICH AVNEW HAVEN, CT 06511",101200
15822,"165 CHURCH STNEW HAVEN, CT 06510",16000
15823,"400 GREENWICH AVNEW HAVEN, CT 06519",78000
15824,"PO BOX 3962WOODBRIDGE, CT 06525",134700
15825,"388 GREENWICH AVNEW HAVEN, CT 06519",90200
15826,"382 GREENWICH AVNEW HAVEN, CT 06519",115500
15827,"165 CHURCH STNEW HAVEN, CT 06510",6990600
15828,"205 ELLA T GRASSO BLVDNEW HAVEN, CT 06511",261700
15829,"57 PLYMOUTH STNEW HAVEN, CT 06519",89900
15830,"351 RACEBROOK RDORANGE, CT 06477",101000
15831,"61 PLYMOUTH STNEW HAVEN, CT 06519",109800
15832,"65 PLYMOUTH STNEW HAVEN, CT 06519",95400
15833,"67 PLYMOUTH STNEW HAVEN, CT 06519",23500
15834,"399 WHALLEY AVNEW HAVEN, CT 06511",182700
15835,"81 PLYMOUTH STNEW HAVEN, CT 06519",22300
15836,"81 PLYMOUTH STNEW HAVEN, CT 06519",170600
15837,"85 PLYMOUTH STNEW HAVEN, CT 06519",130700
15838,"54 CEDAR ST  #1NEW HAVEN, CT 06519",85600
15839,"91 PLYMOUTH STNEW HAVEN, CT 06519",104600
15840,"95 PLYMOUTH STNEW HAVEN, CT 06519",114700
15841,"268 CEDAR STBRIDGEPORT, CT 06608",97700
15842,"517 GRASSY HILL RDORANGE, CT 06477",97700
15843,"PO BOX 3402MILFORD, CT 06460",93200
15844,"140 WASHINGTON AVNORTH HAVEN, CT 06473",104600
15845,"175 KIMBERLY AVNEW HAVEN, CT 06519",123800
15846,"PO BOX 7145NEW HAVEN, CT 06519",17700
15847,"161 PLYMOUTH STNEW HAVEN, CT 06519",132500
15848,"C/O JULIETTE CARMODY (EXEC)150 CHURCH STWEST HAVEN, CT 06516",81700
15849,"195 KIMBERLY AVNEW HAVEN, CT 06519",150600
15850,"PO BOX 1498NEW HAVEN, CT 06519",60200
15851,"PO BOX 7145NEW HAVEN, CT 06519",94500
15852,"PO BOX 7145NEW HAVEN, CT 06519",119400
15853,"PO BOX 7145NEW HAVEN, CT 06519",101000
15854,"211 KIMBERLY AVNEW HAVEN, CT 06519",100400
15855,"215 KIMBERLY AVNEW HAVEN, CT 06519",121500
15856,"219-221 KIMBERLY AVNEW HAVEN, CT 06519",109900
15857,"195 ELLA T GRASSO BLVDNEW HAVEN, CT 06519",90000
15858,NA,NA
15859,"PO BOX 3616WOODBRIDGE, CT 06525",72800
15860,"165 CHURCH STNEW HAVEN, CT 06510",20200
15861,"165 CHURCH STNEW HAVEN, CT 06510",15900
15862,"P O BOX 1564NEW HAVEN, CT 06506",117000
15863,"60 PLYMOUTH STNEW HAVEN, CT 06511",108500
15864,"66 PLYMOUTH STNEW HAVEN, CT 06519-2510",125800
15865,"65 DICKERMAN STNEW HAVEN, CT 06511",1500
15866,"65 DICKERMAN STNEW HAVEN, CT 06511",481500
15867,"84 PLYMOUTH STNEW HAVEN, CT 06519",107700
15868,"165 CHURCH STNEW HAVEN, CT 06510",16000
15869,"94 PLYMOUTH STNEW HAVEN, CT 06511",68100
15870,"96 PLYMOUTH STNEW HAVEN, CT 06511",102400
15871,"375 CORAM AVENUESHELTON, CT 06484",335100
15872,"165 CHURCH STNEW HAVEN, CT 06510",465700
15873,"P O BOX 1564NEW HAVEN, CT 06506",256100
15874,"211 OSBORN AVNEW HAVEN, CT 06511",98200
15875,"211 OSBORN AVNEW HAVEN, CT 06511",111400
15876,NA,NA
15877,"PO BOX 7242NEW HAVEN, CT 06519-0242",79800
15878,"111 PLYMOUTH STNEW HAVEN, CT 06511",75700
15879,"117 PLYMOUTH STNEW HAVEN, CT 09519",900
15880,"165 PLYMOUTH STNEW HAVEN, CT 06519",90700
15881,"4 CLIFTON STNEW HAVEN, CT 06513",97200
15882,NA,NA
15883,"129 PLYMOUTH STNEW HAVEN, CT 06511",95800
15884,"50 FITCH ST STE 206BNEW HAVEN, CT 06515",96000
15885,"135  PLYMOUTH STNEW HAVEN, CT 06519",91300
15886,"142 PLYMOUTH STNEW HAVEN, CT 06519",102100
15887,"565 ELLSWORTH AVENEW HAVEN, CT 06511",80100
15888,"161 PLYMOUTH ST #1NEW HAVEN, CT 06519",104900
15889,"149 PLYMOUTH STNEW HAVEN, CT 06519",66900
15890,"PO BOX 26691WEST HAVEN, CT 06516",66400
15891,"155 PLYMOUTH STNEW HAVEN, CT 06519",88500
15892,"399 WHALLEY AVENEW HAVEN, CT 06511",104600
15893,"161 PLYMOUTH STNEW HAVEN, CT 06519",131500
15894,"165 PLYMOUTH STNEW HAVEN, CT 06519",143900
15895,"169  PLYMOUTH STNEW HAVEN, CT 06519",61600
15896,"173 PLYMOUTH STNEW HAVEN, CT 06519",63400
15897,"10 HIGHLAND STWEST HAVEN, CT 06516",73700
15898,"123 YORK ST STE 2BNEW HAVEN, CT 06511",87400
15899,"82 LAMBERTON STNEW HAVEN, CT 06519",84200
15900,"482 GREENWICH AVNEW HAVEN, CT 06519",790300
15901,NA,NA
15902,"61 KIMBERLY AVENUENEW HAVEN, CT 06519",208900
15903,"61 KIMBERLY AVENUENEW HAVEN, CT 06519",102400
15904,"67 KIMBERLY AVNEW HAVEN, CT 06519",124200
15905,"73 KIMBERLY AVNEW HAVEN, CT 06519",16200
15906,"75 KIMBERLY AVNEW HAVEN, CT 06519",128100
15907,"79 KIMBERLY AVNEW HAVEN, CT 06519",128500
15908,"83 KIMBERLY AVNEW HAVEN, CT 06511",100300
15909,"85 KIMBERLY AVNEW HAVEN, CT 06519",106200
15910,"93 KIMBERLY AVNEW HAVEN, CT 06511",80100
15911,"95 KIMBERLY AVNEW HAVEN, CT 06519",93600
15912,"10 HIGHLAND STWEST HAVEN, CT 06516",78000
15913,"10 MANVILLE RDWOODBRIDGE, CT 06525",73500
15914,"103 KIMBERLY AVENEW HAVEN, CT 06519",101500
15915,"107 KIMBERLY AVNEW HAVEN, CT 06519",94400
15916,"111 KIMBERLY AVNEW HAVEN, CT 06511",81500
15917,"115 KIMBERLY AVNEW HAVEN, CT 06519",85000
15918,"117 KIMBERLY AVNEW HAVEN, CT 06519",126900
15919,"121 KIMBERLY AVENEW HAVEN, CT 06519",130700
15920,"3815 SOUTH WEST TEMPLEPO BOX 65250SALT LAKE CITY, UT 84115",93400
15921,"140 WASHINGTON AVENORTH HAVEN, CT 06473",108200
15922,"129 KIMBERLY AVENEW HAVEN, CT 06519",94700
15923,"135 KIMBERLY AVNEW HAVEN, CT 06519",132000
15924,"66 SMITH STWEST HAVEN, CT 06516",188500
15925,"145 KIMBERLY AVNEW HAVEN, CT 06519",120200
15926,"155KIMBERLY AVNEW HAVEN, CT 06519",382000
15927,"140 WASHINGTON AVNORTH HAVEN, CT 06473",17500
15928,"140 WASHINGTON AVNORTH HAVEN, CT 06473",15300
15929,"161 FLAT MEADOW RDGUILFORD, CT 06437",44100
15930,"206 LAMBERTON STNEW HAVEN, CT 06519",46000
15931,"206 LAMBERTON STNEW HAVEN, CT 06519",13300
15932,"206 LAMBERTON STNEW HAVEN, CT 06519",57500
15933,"55 GRANT STNEW HAVEN, CT 06519",543500
15934,"165 CHURCH STNEW HAVEN, CT 06510",16000
15935,"100 PLYMOUTH STNEW HAVEN, CT 06519",102400
15936,"PO BOX 3616WOODBRIDGE, CT 06525",104000
15937,"5 ELLIS STNEW HAVEN, CT 06513",104000
15938,"PO BOX 112880STAMFORD, CT 06911",78100
15939,"114 PLYMOUTH STNEW HAVEN, CT 06519",75700
15940,"122 PLYMOUTH STNEW HAVEN, CT 06519",120500
15941,"122 PLYMOUTH STNEW HAVEN, CT 06519",16000
15942,"126 PLYMOUTH STNEW HAVEN, CT 06511",104700
15943,"128 PLYMOUTH STNEW HAVEN, CT 06519",111100
15944,"130 PLYMOUTH STNEW HAVEN, CT 06519",85900
15945,"132 PLYMOUTH STNEW HAVEN, CT 06519",87100
15946,"138 PLYMOUTH STNEW HAVEN, CT 06519",107100
15947,"142 PLYMOUTH STNEW HAVEN, CT 06519",82500
15948,"22 LEIGHTON CTNORTH HAVEN, CT 06473",84300
15949,"995 ELM STNEW HAVEN, CT 06511",70500
15950,"148 PLYMOUTH STNEW HAVEN, CT 06519",101800
15951,"152 PLYMOUTH STNEW HAVEN, CT 06519",67200
15952,"PO BOX 26691WEST HAVEN, CT 06516",93100
15953,"165 CHURCH STNEW HAVEN, CT 06510",14800
15954,"165 CHURCH STNEW HAVEN, CT 06510",13300
15955,"165 CHURCH STNEW HAVEN, CT 06510",1100
15956,"170 PLYMOUTH STNEW HAVEN, CT 06511",80400
15957,"19 MARIETTA STHAMDEN, CT 06514",79000
15958,"74 KIMBERLY AVNEW HAVEN, CT 06519",193700
15959,"80 KIMBERLY AVNEW HAVEN, CT 06519",158900
15960,"84 KIMBERLY AVNEW HAVEN, CT 06519",192800
15961,"180 LAMBERTON STNEW HAVEN, CT 06519",79200
15962,"180 LAMBERTON STNEW HAVEN, CT 06519",17000
15963,"85 BIRDSEYE RDSHELTON, CT 06484",88200
15964,"168 LAMBERTON STNEW HAVEN, CT 06519",95300
15965,"160 LAMBERTON STNEW HAVEN, CT 06519",77600
15966,"158 LAMBERTON STNEW HAVEN, CT 06519",68300
15967,"154 LAMBERTON STNEW HAVEN, CT 06519",71200
15968,"224 FALLS RDBETHANY, CT 06524",120500
15969,"146 LAMBERTON STNEW HAVEN, CT 06519",73300
15970,"144 LAMBERTON STNEW HAVEN, CT 06511",20600
15971,"138 LAMBERTON STNEW HAVEN, CT 06519",16500
15972,"138 LAMBERTON STNEW HAVEN, CT 06511",102000
15973,"132 LAMBERTON STNEW HAVEN, CT 06519",92500
15974,NA,NA
15975,"PO BOX 7477NEW HAVEN, CT 06519",77700
15976,"122 LAMBERTON STNEW HAVEN, CT 06519",65800
15977,"120 LAMBERTON STNEW HAVEN, CT 06519",74800
15978,"111 FOX RIDGE DREAST HAVEN, CT 06513",67500
15979,"PO BOX 3616WOODBRIDGE, CT 06525",55700
15980,"114 LAMBERTON STNEW HAVEN, CT 06519",80200
15981,"112 LAMBERTON STNEW HAVEN, CT 06519",67500
15982,"104 LAMBERTON STNEW HAVEN, CT 06519",51900
15983,"165 CHURCH STNEW HAVEN, CT 06510",11400
15984,"45 WHEELER STAPT 4DBRIDGEPORT, CT 06600",900
15985,"49 OLD TOWN HIGHWAYEAST HAVEN, CT 06512-0000",70000
15986,"19 MORRIS STNEW HAVEN, CT 06519",90000
15987,"23 MORRIS STNEW HAVEN, CT 06519",54000
15988,"27 MORRIS STNEW HAVEN, CT 06519",103000
15989,"31  MORRIS STNEW HAVEN, CT 06519",79700
15990,"33 MORRIS STNEW HAVEN, CT 06519",86300
15991,"37 MORRIS STNEW HAVEN, CT 06519",84500
15992,"PO BOX 317546NEWINGTON, CT 06131-7546",13100
15993,"PO BOX 317546NEWINGTON, CT 06131-7546",11100
15994,"165 CAPITOL AVHARTFORD, CT 06106",14200
15995,"206 LAMBERTON STNEW HAVEN, CT 06519",144100
15996,"34 PELHAM LANENEW HAVEN, CT 06511",82400
15997,"198 LAMBERTON STNEW HAVEN, CT 06519",105000
15998,"278 WATSON AVPERTH AMBOY, NY 08861",288100
15999,"280 VIEW STREETNEW HAVEN, CT 06511",97700
16000,"56 STATE STNEW LONDON, CT 06320",121600
16001,"30 MORRIS STREETNEW HAVEN, CT 06519",78400
16002,"30 MORRIS STREETNEW HAVEN, CT 06519",84400
16003,"22 MORRIS STNEW HAVEN, CT 06519",80600
16004,NA,NA
16005,"PO BOX 3574WOODBRIDGE, CT 06525",70000
16006,"165 CAPITOL AVHARTFORD, CT 06106",10200
16007,"330 ELLA T GRASSO BLVDNEW HAVEN, CT 06519",174300
16008,"P O BOX 1564NEW HAVEN, CT 06506",116600
16009,"110 ROSETTE STNEW HAVEN, CT 06519",129900
16010,"106 ROSETTE STNEW HAVEN, CT 06519",116200
16011,"104 ROSETTE STNEW HAVEN, CT 06519",136500
16012,NA,NA
16013,"100 ROSETTE STNEW HAVEN, CT 06519",135100
16014,"96 ROSETTE STNEW HAVEN, CT 06519",138200
16015,"60 DEWITT STNEW HAVEN, CT 06511",52000
16016,"56 DEWITT STNEW HAVEN, CT 06511",122100
16017,"54 DEWITT STNEW HAVEN, CT 06511",112400
16018,"46 DEWITT STNEW HAVEN, CT 06519",110600
16019,"42 DEWITT STNEW HAVEN, CT 06519",85900
16020,NA,NA
16021,"34 DEWITT STNEW HAVEN, CT 06519",80900
16022,"89-05 183RD STHOLLIS, NY 11423",93700
16023,"165 CHURCH STNEW HAVEN, CT 06510",16200
16024,"1145 SAGE STREETFAR ROCKAWAY, NY 11691",122900
16025,"1369 E 12TH ST UNIT 2BROOKLYN, NY 11230",105300
16026,"165 CHURCH STNEW HAVEN, CT 06510",16000
16027,"6 DEWITT STNEW HAVEN, CT 06519",88600
16028,"165 CHURCH STNEW HAVEN, CT 06510",9500
16029,"355 WASHINGTON AVNORTH HAVEN, CT 06473",1600
16030,"165 CHURCH STNEW HAVEN, CT 06510",16900
16031,"7 ARTHUR STNEW HAVEN, CT 06519",127200
16032,NA,NA
16033,"21 ARTHUR STNEW HAVEN, CT 06519",129000
16034,"33 ARTHUR STNEW HAVEN, CT 06519",88100
16035,"35 ARTHUR STNEW HAVEN, CT 06519",88100
16036,"279 BEAR HILL RDBETHANY, CT 06524",92800
16037,"40 WINTER GREEN AVHAMDEN, CT 06514",75600
16038,"40 WINTER GREEN AVHAMDEN, CT 06514",71900
16039,"43 ARTHUR STNEW HAVEN, CT 06511",43200
16040,"50 CEDAR STNEW HAVEN, CT 06519",58700
16041,"47 ARTHUR STNEW HAVEN, CT 06519",64300
16042,"49 ARTHUR STNEW HAVEN, CT 06519",79600
16043,"51 ARTHUR STNEW HAVEN, CT 06519",80800
16044,"26 FLORENCE AVEWEST HAVEN, CT 06516",94500
16045,"1071 CAMBELL AVWEST HAVEN, CT 06516",75500
16046,NA,NA
16047,"235 GRAND AVENEW HAVEN, CT 06513",50171
16048,"136 ROSETTE STNEW HAVEN, CT 06519",92600
16049,"130 ROSETTE STNEW HAVEN, CT 06519",84600
16050,"126 ROSETTE STNEW HAVEN, CT 06519",78000
16051,"124 ROSETTE STNEW HAVEN, CT 06519",37300
16052,"122 ROSETTE STNEW HAVEN, CT 06519",68700
16053,"3736 86TH ST APT 2BJACKSON HEIGHTS, NY 11372",80700
16054,"58  ARTHUR STNEW HAVEN, CT 06519",52800
16055,"56 ARTHUR STNEW HAVEN, CT 06519",92300
16056,"54 ARTHUR STNEW HAVEN, CT 06519",91300
16057,"50 ARTHUR STNEW HAVEN, CT 06519",13300
16058,"50 ARTHUR STNEW HAVEN, CT 06519",91700
16059,"46 ARTHUR STNEW HAVEN, CT 06519",86800
16060,"50 CEDAR STNEW HAVEN, CT 06519",94300
16061,"40 ARTHUR ST 1ST FLOORNEW HAVEN, CT 06519",108900
16062,"24 ARTHUR STNEW HAVEN, CT 06519",89900
16063,"22 ARTHUR STNEW HAVEN, CT 06519",92200
16064,"20 ARTHUR STNEW HAVEN, CT 06519",111800
16065,"32 ARTHUR STNEW HAVEN, CT 06519",110200
16066,"PO BOX 61537STATEN ISLAND, NY 10306",85700
16067,"16 ARTHUR STNEW HAVEN, CT 06519",131300
16068,"165 CHURCH STNEW HAVEN, CT 06510",16000
16069,"8 ARTHUR STNEW HAVEN, CT 06511",16000
16070,"6 ARTHUR STNEW HAVEN, CT 06519",68700
16071,"17 ROCK CREEK ROADNEW HAVEN, CT 06515",90800
16072,"91 LAMBERTON STNEW HAVEN, CT 06511",15100
16073,"PO BOX 3616WOODBRIDGE, CT 06525",61100
16074,"101 LAMBERTON STNEW HAVEN, CT 06519",62800
16075,"165 CHURCH STNEW HAVEN, CT 06510",16000
16076,"9 BUTTON STNEW HAVEN, CT 06519",116300
16077,"11 BUTTON STNEW HAVEN, CT 06519",153000
16078,"PO BOX 650043DALLAS, TX 75265",124100
16079,"279 BEAR HILL RDBETHANY, CT 06524",63400
16080,"50 FITCH ST STE 206BNEW HAVEN, CT 06515",86700
16081,"31 BUTTON STNEW HAVEN, CT 06519",97700
16082,"3041 MATTHEWS AVBRONX, NY 10467",107300
16083,"165 CHURCH STNEW HAVEN, CT 06510",16200
16084,"165 CHURCH STNEW HAVEN, CT 06510",15300
16085,"2057 HAVILAND AVEBRONX, NY 10472",63300
16086,"47 BUTTON STNEW HAVEN, CT 06519",107900
16087,"1420 RIDGE STALBEMARLE, NC 28001",81000
16088,"53 BUTTON STNEW HAVEN, CT 06519",84100
16089,"235 GRAND AVENEW HAVEN, CT 06513",104000
16090,"87 RIDGEDALE RDMONROE, CT 06468",101400
16091,"158 ROSETTE STNEW HAVEN, CT 06519",85900
16092,"19 GROUSE LNWOODBRIDGE, CT 06525",104500
16093,"518 RACEBROOK RDORANGE, CT 06477",258900
16094,"56 BUTTON STNEW HAVEN, CT 06511",16200
16095,"14 TUMBLEBROOK DRNORTH BRANFORD, CT 06471",87800
16096,"548 MIDDLETOWN AVENORTH HAVEN, CT 06473",15900
16097,"548 MIDDLETOWN AVNORTH HAVEN, CT 06473",115700
16098,"42 BUTTON STNEW HAVEN, CT 06511",96700
16099,"279 BEAR HILL RDBETHANY , CT 06524",84200
16100,"32 BUTTON STNEW HAVEN, CT 06519",107100
16101,"24 BUTTON STNEW HAVEN, CT 06519",1300
16102,"24 BUTTON STNEW HAVEN, CT 06519",116600
16103,"999 WEST STREETROCKY HILL, CT 06067",99700
16104,"16 BUTTON STNEW HAVEN, CT 06519",101600
16105,"14 BUTTON STREETNEW HAVEN, CT 06519",78000
16106,"10 BUTTON STNEW HAVEN, CT 06519",99400
16107,"6 BUTTON STNEW HAVEN, CT 06511",16000
16108,"279 BEAR HILL RDBETHANY, CT 06524",93200
16109,"2 BUTTON STNEW HAVEN, CT 06511",16500
16110,"117 LAMBERTON STNEW HAVEN, CT 06511",116200
16111,"121 LAMBERTON STNEW HAVEN, CT 06519",103900
16112,"125 LAMBERTON STNEW HAVEN, CT 06519",101300
16113,"125 LAMBERTON STNEW HAVEN, CT 06519",7700
16114,"91 SHELTON AVE STE 110NEW HAVEN, CT 06511",104800
16115,"91 SHELTON AVE STE 110NEW HAVEN, CT 06511",15900
16116,"1359 PUTNAM AVBROOKLYN, NY 11221",108500
16117,"235 GRAND AVENEW HAVEN, CT 06513",39065
16118,"23 HURLBURT STNEW HAVEN, CT 06511",74700
16119,"235 GRAND AVENEW HAVEN, CT 06513",113100
16120,"235 GRAND AVENEW HAVEN, CT 06513",94700
16121,"35 HURLBURT STNEW HAVEN, CT 06519",90700
16122,"3637 SENTRA WAYVIRGINIA BEACH, VA 23452",122700
16123,"ATTN: LAZER LEVI937 47TH STBROOKLYN, NY 11219",101200
16124,"47 HURLBURT STNEW HAVEN, CT 06519",99100
16125,"51 HURLBURT STNEW HAVEN, CT 06513",89700
16126,"55 HURLBURT STNEW HAVEN, CT 06519",88300
16127,"235 GRAND AVENEW HAVEN, CT 06513",16200
16128,"PO BOX 7302NEW HAVEN, CT 06519",188300
16129,"184  ROSETTE STNEW HAVEN, CT 06519",119000
16130,"391 WINTHROP AVENEW HAVEN, CT 06511",1e+05
16131,"235 GRAND AVENEW HAVEN, CT 06513",62673
16132,"1574 CARROLL STBROOKLYN, NY 11213",90400
