pid,location,latitude_ArcGIS,longitude_ArcGIS
12663,252 LAWRENCE ST,41.32018392,-72.91735032
12664,244 LAWRENCE ST,41.32013381,-72.91723027
12665,240 LAWRENCE ST,41.32008369,-72.91707992
12666,238 LAWRENCE ST,41.32003357,-72.91692957
12667,234 LAWRENCE ST,41.31997413,-72.9167594
12668,226 LAWRENCE ST,41.31991352,-72.91657991
12669,220 LAWRENCE ST,41.31984359,-72.91640041
12670,20 LIVINGSTON ST,41.31939836,-72.91647851
12671,2 LIVINGSTON ST,41.31916874,-72.91662886
12672,233 EDWARDS ST,41.31908716,-72.91727107
12673,239 EDWARDS ST,41.31915709,-72.91747037
12674,245 EDWARDS ST,41.31923751,-72.91769066
12675,251 EDWARDS ST,41.31928646,-72.9178212
12676,27 LIVINGSTON ST,41.31965244,-72.91623258
12677,196 LAWRENCE ST,41.31957435,-72.91552976
12678,192 LAWRENCE ST,41.31950442,-72.91530947
12679,188 LAWRENCE ST,41.31947412,-72.91521973
12680,186 LAWRENCE ST,41.319424,-72.91506938
12681,184 LAWRENCE ST,41.31936456,-72.91492019
12682,178 LAWRENCE ST,41.31930395,-72.91474069
12683,678 ORANGE ST,41.31889951,-72.91421737
12684,674 ORANGE ST,41.31874915,-72.91431761
12685,666 ORANGE ST,41.3186291,-72.91439803
12686,662 ORANGE ST,41.31844845,-72.91451808
12687,656 ORANGE ST,41.31830858,-72.91461715
12688,173 EDWARDS ST,41.3184566,-72.91536076
12689,181 EDWARDS ST,41.31851721,-72.91554142
12690,185 EDWARDS ST,41.31856733,-72.91568128
12691,191 EDWARDS ST,41.31861745,-72.91584212
12692,197 EDWARDS ST,41.31865708,-72.91599248
12693,201 EDWARDS ST,41.31871768,-72.91618246
12694,205 EDWARDS ST,41.31879694,-72.91643305
12695,17 LIVINGSTON ST,41.31941234,-72.91639342
12696,23 LIVINGSTON ST,41.31952307,-72.91632232
12697,53 LIVINGSTON ST,41.32066412,-72.91564165
12698,94 COTTAGE ST,41.32056389,-72.91503208
12699,92 COTTAGE ST,41.32050445,-72.91489221
12700,88 COTTAGE ST,41.32042402,-72.91472205
12701,84 COTTAGE ST,41.32036458,-72.91457169
12702,80 COTTAGE ST,41.32029465,-72.91441201
12703,76 COTTAGE ST,41.32022472,-72.91425117
12704,72 COTTAGE ST,41.32016411,-72.91411131
12705,712 ORANGE ST,41.31976084,-72.91356584
12706,708 ORANGE ST,41.31964079,-72.91365558
12707,702 ORANGE ST,41.31952074,-72.91374649
12708,698 ORANGE ST,41.31940069,-72.91384556
12709,690 ORANGE ST,41.31928996,-72.91392599
12710,688 ORANGE ST,41.31919089,-72.91400641
12711,173 LAWRENCE ST,41.31928763,-72.9145309
12712,175 LAWRENCE ST,41.31933658,-72.91467076
12713,177 LAWRENCE ST,41.3193867,-72.91481179
12714,183 LAWRENCE ST,41.31943682,-72.91496098
12715,187 LAWRENCE ST,41.31949743,-72.91512182
12716,193 LAWRENCE ST,41.31957668,-72.91534094
12717,199 LAWRENCE ST,41.31961748,-72.91546099
12718,203 LAWRENCE ST,41.31966759,-72.91562184
12719,31 LIVINGSTON ST,41.31991352,-72.91607173
12720,41 LIVINGSTON ST,41.32005339,-72.91599131
12721,45 LIVINGSTON ST,41.32019441,-72.91592138
12722,NA,NA,NA
12723,49 LIVINGSTON ST,41.32043451,-72.91578152
12724,51 LIVINGSTON ST,41.32054408,-72.91571158
12725,271 WHITNEY AV,41.31792629,-72.91963943
12726,285 WHITNEY AV,41.31819669,-72.91951938
12727,291 WHITNEY AV,41.31844728,-72.91939933
12728,226 BISHOP ST,41.31833422,-72.91836084
12729,222 BISHOP ST,41.3182538,-72.91817086
12730,216 BISHOP ST,41.31811394,-72.91783052
12731,204 BISHOP ST,41.31794493,-72.91741093
12732,192 BISHOP ST,41.31783421,-72.91714169
12733,188 BISHOP ST,41.31776428,-72.91696104
12734,178 BISHOP ST,41.31766404,-72.91671161
12735,172 BISHOP ST,41.31754399,-72.91642139
12736,162 BISHOP ST #A-1,NA,NA
12737,162 BISHOP ST #A-2,NA,NA
12738,162 BISHOP ST #B-1,NA,NA
12739,162 BISHOP ST #B-2,NA,NA
12740,162 BISHOP ST #C-1,NA,NA
12741,162 BISHOP ST #C-2,NA,NA
12742,614 ORANGE ST,41.31701018,-72.91558571
12743,610 ORANGE ST,41.31692043,-72.91565564
12744,608 ORANGE ST,41.31683068,-72.91572674
12745,604 ORANGE ST,41.31673977,-72.91579667
12746,600 ORANGE ST,41.3166104,-72.91589574
12747,594 ORANGE ST,41.31649035,-72.91598665
12748,590 ORANGE ST,41.31642974,-72.91603677
12749,ORANGE ST,41.30703214,-72.92305991
12750,ORANGE ST,41.30703214,-72.92305991
12751,584 ORANGE ST,41.31626074,-72.91616614
12752,401 HUMPHREY ST,41.31647636,-72.91687828
12753,409 HUMPHREY ST,41.3165766,-72.91708808
12754,415 HUMPHREY ST,41.31667683,-72.91730837
12755,421 HUMPHREY ST,41.3168167,-72.91758809
12756,437 HUMPHREY ST,41.31697638,-72.91792843
12757,445 HUMPHREY ST,41.31713605,-72.91824779
12758,457 HUMPHREY ST,41.31727592,-72.918538
12759,461 HUMPHREY ST,41.31738664,-72.9187781
12760,193 WHITNEY AV,41.31634582,-72.92039004
12761,195 WHITNEY AV,41.31598567,-72.9205602
12762,199 WHITNEY AV,41.31617565,-72.92046929
12763,205 WHITNEY AV,41.31628638,-72.92042034
12764,215 WHITNEY AV,41.31648569,-72.9203201
12765,221 WHITNEY AV,41.31682602,-72.92015926
12766,245 WHITNEY AV,41.3172258,-72.91996928
12767,255 WHITNEY AV,41.31751602,-72.91982942
12768,460 HUMPHREY ST,41.31742511,-72.91898324
12769,452 HUMPHREY ST,41.31732487,-72.91878277
12770,450 HUMPHREY ST,41.31728524,-72.91869302
12771,446 HUMPHREY ST,41.31724445,-72.9186126
12772,444 HUMPHREY ST,41.31716519,-72.91844359
12773,440 HUMPHREY ST,41.31724445,-72.91860327
12774,438 HUMPHREY ST,41.31704514,-72.91820349
12775,434 HUMPHREY ST,41.31710458,-72.91832355
12776,432 HUMPHREY ST,41.31704514,-72.91820349
12777,430 HUMPHREY ST,41.31700435,-72.91812307
12778,428 HUMPHREY ST,41.31693442,-72.9179634
12779,424 HUMPHREY ST,41.31685516,-72.91781304
12780,420 HUMPHREY ST,41.31684467,-72.91777341
12781,412 HUMPHREY ST,41.31659408,-72.91726291
12782,406 HUMPHREY ST,41.31652415,-72.91711256
12783,574 ORANGE ST,41.31623214,-72.91618132
12784,562 ORANGE ST,41.31564067,-72.91666499
12785,556 ORANGE ST,41.31536914,-72.91689152
12786,556 ORANGE ST,41.31536914,-72.91689152
12787,554 ORANGE ST,41.31535046,-72.91690509
12788,ORANGE ST,41.30703214,-72.92305991
12789,548 ORANGE ST #101,41.31508122,-72.91712538
12790,548 ORANGE ST #103,41.31508122,-72.91712538
12791,548 ORANGE ST #104,41.31508122,-72.91712538
12792,548 ORANGE ST #105,41.31508122,-72.91712538
12793,548 ORANGE ST #106,41.31508122,-72.91712538
12794,548 ORANGE ST #201,41.31508122,-72.91712538
12795,548 ORANGE ST #202,41.31508122,-72.91712538
12796,548 ORANGE ST #203,41.31508122,-72.91712538
12797,548 ORANGE ST #204,41.31508122,-72.91712538
12798,548 ORANGE ST #205,41.31508122,-72.91712538
12799,548 ORANGE ST #206,41.31508122,-72.91712538
12800,548 ORANGE ST #207,41.31508122,-72.91712538
12801,548 ORANGE ST #301,41.31508122,-72.91712538
12802,548 ORANGE ST #302,41.31508122,-72.91712538
12803,548 ORANGE ST #303,41.31508122,-72.91712538
12804,548 ORANGE ST #304,41.31508122,-72.91712538
12805,548 ORANGE ST #305,41.31508122,-72.91712538
12806,548 ORANGE ST #306,41.31508122,-72.91712538
12807,548 ORANGE ST #401,41.31508122,-72.91712538
12808,548 ORANGE ST #402,41.31508122,-72.91712538
12809,548 ORANGE ST #403,41.31508122,-72.91712538
12810,548 ORANGE ST #404,41.31508122,-72.91712538
12811,548 ORANGE ST #405,41.31508122,-72.91712538
12812,548 ORANGE ST #406,41.31508122,-72.91712538
12813,548 ORANGE ST #407,41.31508122,-72.91712538
12814,528 ORANGE ST,41.31484112,-72.91731536
12815,135 WHITNEY AV,41.31420446,-72.92141869
12816,175 WHITNEY AV,41.31564534,-72.92072921
12817,NA,NA,NA
12818,60 LINCOLN ST,41.31486909,-72.91841679
12819,54 LINCOLN ST,41.3146896,-72.91854733
12820,42 LINCOLN ST,41.31455906,-72.91863707
12821,40 LINCOLN ST,41.31446931,-72.91870701
12822,38 LINCOLN ST,41.31430963,-72.91881657
12823,36 LINCOLN ST,41.31416977,-72.9189168
12824,30 LINCOLN ST,41.31405905,-72.91899722
12825,28 LINCOLN ST,41.31397979,-72.91905667
12826,24 LINCOLN ST,41.31382011,-72.91917672
12827,22 LINCOLN ST,41.31365927,-72.91928744
12828,239 BRADLEY ST,41.31373736,-72.91976997
12829,245 BRADLEY ST,41.3138271,-72.91999958
12830,255 BRADLEY ST,41.31390636,-72.92020005
12831,255 BRADLEY ST,41.31390636,-72.92020005
12832,261 BRADLEY ST,41.3140066,-72.92042966
12833,265 BRADLEY ST,41.31409634,-72.92064995
12834,223 BRADLEY ST,41.31348677,-72.91914175
12835,27 LINCOLN ST,41.31392151,-72.91901471
12836,31 LINCOLN ST,41.31407187,-72.91891447
12837,37 LINCOLN ST,41.31422105,-72.91880375
12838,43 LINCOLN ST,41.31442153,-72.91866388
12839,45 LINCOLN ST,41.31455207,-72.91856365
12840,51 LINCOLN ST,41.31475137,-72.91842378
12841,59 LINCOLN ST,41.31488191,-72.91832471
12842,516 ORANGE ST,41.31449962,-72.9175776
12843,506 ORANGE ST,41.31430963,-72.91770698
12844,502 ORANGE ST,41.31421989,-72.91777691
12845,494 ORANGE ST,41.31408935,-72.91786666
12846,486 ORANGE ST,41.313939,-72.91796689
12847,484 ORANGE ST,41.31374901,-72.91811725
12848,478 ORANGE ST,41.31360915,-72.91821748
12849,LINCOLN ST,41.31218173,-72.92033941
12850,472 ORANGE ST,41.31344947,-72.91832704
12851,466 ORANGE ST,41.3133201,-72.91841679
12852,219 BRADLEY ST,41.31343665,-72.91897158
12853,111 GROVE ST,41.31090628,-72.92349968
12854,379 TEMPLE ST #G-1,NA,NA
12855,381 TEMPLE ST #B-1,NA,NA
12856,383 TEMPLE ST #B-2,NA,NA
12857,385 TEMPLE ST #B-3,NA,NA
12858,387 TEMPLE ST #B-4,NA,NA
12859,389 TEMPLE ST #B-5,NA,NA
12860,391 TEMPLE ST #B-6,NA,NA
12861,393 TEMPLE ST #B-7,NA,NA
12862,395 TEMPLE ST #B-8,NA,NA
12863,401 TEMPLE ST #A,41.31204013,-72.92299906
12864,17 TEMPLE CT #C-7,NA,NA
12865,19 TEMPLE CT #C-6,NA,NA
12866,21 TEMPLE CT #C-5,NA,NA
12867,23 TEMPLE CT #C-4,NA,NA
12868,25 TEMPLE CT #C-3,NA,NA
12869,27 TEMPLE CT #C-2,NA,NA
12870,29 TEMPLE CT #C-1,NA,NA
12871,31 TEMPLE CT #D-1A,NA,NA
12872,33 TEMPLE CT #D-1,NA,NA
12873,35 TEMPLE CT #D-2A,NA,NA
12874,37 TEMPLE CT #D-2,NA,NA
12875,39 TEMPLE CT #D-3A,NA,NA
12876,41 TEMPLE CT #D-3,NA,NA
12877,14 TEMPLE CT #E-8A,NA,NA
12878,16 TEMPLE CT #E-8,NA,NA
12879,22 TEMPLE CT #E-6A,NA,NA
12880,24 TEMPLE CT #E-6,NA,NA
12881,26 TEMPLE CT #E-5A,NA,NA
12882,28 TEMPLE CT #E-5,NA,NA
12883,30 TEMPLE CT #E-4A,NA,NA
12884,32 TEMPLE CT #E-4,NA,NA
12885,34 TEMPLE CT #E-3A,NA,NA
12886,36 TEMPLE CT #E-3,NA,NA
12887,38 TEMPLE CT #E-2A,NA,NA
12888,40 TEMPLE CT #E-2,NA,NA
12889,42 TEMPLE CT #E-1A,NA,NA
12890,44 TEMPLE CT #E-1,NA,NA
12891,379 TEMPLE ST #G-31,NA,NA
12892,379 TEMPLE ST #G-27,NA,NA
12893,379 TEMPLE ST #G-38,NA,NA
12894,2 WHITNEY AV #1A,41.310848,-72.92246585
12895,2 WHITNEY AV #1B,41.310848,-72.92246585
12896,2 WHITNEY AV #R-1,NA,NA
12897,2 WHITNEY AV #R-2,NA,NA
12898,NA,NA,NA
12899,2 WHITNEY AV #2,41.310848,-72.92246585
12900,NA,NA,NA
12901,2 WHITNEY AV #3,41.310848,-72.92246585
12902,2 WHITNEY AV #4,41.310848,-72.92246585
12903,NA,NA,NA
12904,2 WHITNEY AV #5,41.310848,-72.92246585
12905,2 WHITNEY AV #6,41.310848,-72.92246585
12906,2 WHITNEY AV #7,41.310848,-72.92246585
12907,2 WHITNEY AV #8,41.310848,-72.92246585
12908,2 WHITNEY AV #G,41.310848,-72.92246585
12909,405 TEMPLE ST,41.31202169,-72.92301365
12910,407 TEMPLE ST,41.31212193,-72.92294372
12911,409 TEMPLE ST,41.31217205,-72.92290409
12912,411 TEMPLE ST,41.31222216,-72.92287379
12913,413 TEMPLE ST,41.31226179,-72.92284348
12914,415 TEMPLE ST,41.31234221,-72.92278404
12915,419 TEMPLE ST,41.31243196,-72.92272344
12916,78 TRUMBULL ST,41.31309398,-72.92202878
12917,WHITNEY AV,41.31292095,-72.92183889
12918,72 WHITNEY AV,41.31256017,-72.92197516
12919,433 TEMPLE ST,41.31232432,-72.92279644
12920,68 WHITNEY AV,41.31243079,-72.92201479
12921,58 WHITNEY AV,41.31220002,-72.92208472
12922,52 WHITNEY AV,41.31202053,-72.92213484
12923,48 WHITNEY AV,41.31195059,-72.92215465
12924,44 WHITNEY AV,41.31176994,-72.92220477
12925,40 WHITNEY AV,41.31161026,-72.9222444
12926,1 WHITNEY AV,41.31064287,-72.92243555
12927,15 WHITNEY AV,41.31083285,-72.92239475
12928,23 WHITNEY AV,41.31088064,-72.9223866
12929,27 WHITNEY AV,41.31097038,-72.92235629
12930,31 WHITNEY AV,41.31103099,-72.92233648
12931,37 WHITNEY AV #1,41.31149137,-72.92220594
12932,102 AUDUBON ST,41.31109942,-72.92080909
12933,98 AUDUBON ST,41.31108055,-72.92076404
12934,37 WHITNEY AV #2B,41.31149137,-72.92220594
12935,37 WHITNEY AV #2A,41.31149137,-72.92220594
12936,37 WHITNEY AV #3,41.31149137,-72.92220594
12937,37 WHITNEY AV #4,41.31149137,-72.92220594
12938,37 WHITNEY AV #5,41.31149137,-72.92220594
12939,37 WHITNEY AV #6,41.31149137,-72.92220594
12940,78 AUDUBON ST,41.31113472,-72.92089122
12941,100 AUDUBON ST,41.31108999,-72.92078656
12942,NA,NA,NA
12943,80 AUDUBON ST,41.31099559,-72.9205613
12944,70 AUDUBON ST,41.31113472,-72.92089122
12945,70 AUDUBON ST #5,41.31113472,-72.92089122
12946,70 AUDUBON ST,41.31113472,-72.92089122
12947,70 AUDUBON ST,41.31113472,-72.92089122
12948,70 AUDUBON ST,41.31113472,-72.92089122
12949,70 AUDUBON ST,41.31113472,-72.92089122
12950,70 AUDUBON ST,41.31113472,-72.92089122
12951,70 AUDUBON ST,41.31113472,-72.92089122
12952,NA,NA,NA
12953,360 ORANGE ST,41.31049951,-72.92048678
12954,356 ORANGE ST,41.31063005,-72.92038654
12955,368 ORANGE ST,41.31079674,-72.92025872
12956,362 ORANGE ST,41.31087947,-72.92019656
12957,360 ORANGE ST,41.31049951,-72.92048678
12958,348 ORANGE ST,41.31025008,-72.92066627
12959,340 ORANGE ST,41.31002047,-72.92083644
12960,41 GROVE ST,41.30994704,-72.92122922
12961,GROVE ST,41.31103898,-72.92387584
12962,GROVE ST,41.31103898,-72.92387584
12963,55 GROVE ST,41.31010672,-72.92160919
12964,GROVE ST,41.31103898,-72.92387584
12965,57 GROVE ST,41.31012653,-72.92166979
12966,93 WHITNEY AV,41.31322103,-72.92171641
12967,97 WHITNEY AV,41.31346113,-72.92164648
12968,111 WHITNEY AV,41.31367209,-72.92158587
12969,119 WHITNEY AV,41.31392151,-72.92152643
12970,129 WHITNEY AV,41.31414529,-72.92145067
12971,266 BRADLEY ST,41.31404389,-72.92067093
12972,262 BRADLEY ST,41.31398445,-72.92052174
12973,258 BRADLEY ST,41.31393433,-72.92040169
12974,256 BRADLEY ST,41.3138947,-72.92030146
12975,254 BRADLEY ST,41.31384459,-72.92018141
12976,248 BRADLEY ST,41.31378398,-72.92003105
12977,BRADLEY ST,41.31377136,-72.91992548
12978,BRADLEY ST,41.31377136,-72.91992548
12979,BRADLEY ST,41.31377136,-72.91992548
12980,244 BRADLEY ST,41.31369423,-72.91982126
12981,242 BRADLEY ST,41.31380379,-72.92009166
12982,240 BRADLEY ST,41.31370472,-72.91985156
12983,232 BRADLEY ST,41.31360449,-72.91960097
12984,18 LINCOLN ST,41.3132793,-72.91956717
12985,16 LINCOLN ST,41.31316974,-72.91964643
12986,14 LINCOLN ST,41.31304969,-72.91973734
12987,12 LINCOLN ST,41.31294946,-72.91980727
12988,10 LINCOLN ST,41.3128399,-72.91988653
12989,47 TRUMBULL ST,41.31253686,-72.92028048
12990,51 TRUMBULL ST,41.31260679,-72.92048095
12991,55 TRUMBULL ST,41.31267672,-72.92066044
12992,57 TRUMBULL ST,41.31272684,-72.92080147
12993,59 TRUMBULL ST,41.31275714,-72.92089122
12994,NA,NA,NA
12995,63 TRUMBULL ST,41.31285738,-72.92116045
12996,67 TRUMBULL ST,41.31291682,-72.92133062
12997,45 TRUMBULL ST,41.3124273,-72.92000075
12998,15 LINCOLN ST,41.31300191,-72.91968489
12999,444 ORANGE ST,41.31293897,-72.91868719
13000,442 ORANGE ST,41.31265924,-72.91888766
13001,436 ORANGE ST,41.31245993,-72.91902753
13002,37 TRUMBULL ST,41.31222683,-72.91949024
13003,41 TRUMBULL ST,41.31231657,-72.91971985
13004,43 TRUMBULL ST,41.31237718,-72.91987021
13005,NA,NA,NA
13006,95 AUDUBON ST #1,41.31121631,-72.92094017
13007,95 AUDUBON ST #2,41.31121631,-72.92094017
13008,95 AUDUBON ST #3,41.31121631,-72.92094017
13009,95 AUDUBON ST #4,41.31121631,-72.92094017
13010,95 AUDUBON ST #5,41.31121631,-72.92094017
13011,95 AUDUBON ST #6,41.31121631,-72.92094017
13012,95 AUDUBON ST #7,41.31121631,-72.92094017
13013,95 AUDUBON ST #8,41.31121631,-72.92094017
13014,95 AUDUBON ST #9,41.31121631,-72.92094017
13015,95 AUDUBON ST #10,41.31121631,-72.92094017
13016,95 AUDUBON ST #11,41.31121631,-72.92094017
13017,95 AUDUBON ST #12,41.31121631,-72.92094017
13018,95 AUDUBON ST #13,41.31121631,-72.92094017
13019,95 AUDUBON ST #14,41.31121631,-72.92094017
13020,95 AUDUBON ST #15,41.31121631,-72.92094017
13021,95 AUDUBON ST #16,41.31121631,-72.92094017
13022,95 AUDUBON ST #17,41.31121631,-72.92094017
13023,95 AUDUBON ST #18,41.31121631,-72.92094017
13024,95 AUDUBON ST #19,41.31121631,-72.92094017
13025,95 AUDUBON ST #20,41.31121631,-72.92094017
13026,95 AUDUBON ST #21,41.31121631,-72.92094017
13027,95 AUDUBON ST #22,41.31121631,-72.92094017
13028,95 AUDUBON ST #23,41.31121631,-72.92094017
13029,95 AUDUBON ST #24,41.31121631,-72.92094017
13030,95 AUDUBON ST #25,41.31121631,-72.92094017
13031,95 AUDUBON ST #26,41.31121631,-72.92094017
13032,95 AUDUBON ST #27,41.31121631,-72.92094017
13033,95 AUDUBON ST #28,41.31121631,-72.92094017
13034,95 AUDUBON ST #29,41.31121631,-72.92094017
13035,95 AUDUBON ST #30,41.31121631,-72.92094017
13036,95 AUDUBON ST #31,41.31121631,-72.92094017
13037,95 AUDUBON ST #32,41.31121631,-72.92094017
13038,95 AUDUBON ST #33,41.31121631,-72.92094017
13039,95 AUDUBON ST #34,41.31121631,-72.92094017
13040,95 AUDUBON ST #35,41.31121631,-72.92094017
13041,95 AUDUBON ST #36,41.31121631,-72.92094017
13042,95 AUDUBON ST #37,41.31121631,-72.92094017
13043,95 AUDUBON ST #38,41.31121631,-72.92094017
13044,95 AUDUBON ST #39,41.31121631,-72.92094017
13045,95 AUDUBON ST #40,41.31121631,-72.92094017
13046,95 AUDUBON ST #41,41.31121631,-72.92094017
13047,95 AUDUBON ST #42,41.31121631,-72.92094017
13048,95 AUDUBON ST #43,41.31121631,-72.92094017
13049,95 AUDUBON ST #44,41.31121631,-72.92094017
13050,95 AUDUBON ST #45,41.31121631,-72.92094017
13051,95 AUDUBON ST #46,41.31121631,-72.92094017
13052,95 AUDUBON ST #47,41.31121631,-72.92094017
13053,95 AUDUBON ST #48,41.31121631,-72.92094017
13054,95 AUDUBON ST #49,41.31121631,-72.92094017
13055,95 AUDUBON ST #50,41.31121631,-72.92094017
13056,95 AUDUBON ST #51,41.31121631,-72.92094017
13057,95 AUDUBON ST #52,41.31121631,-72.92094017
13058,95 AUDUBON ST #53,41.31121631,-72.92094017
13059,95 AUDUBON ST #54,41.31121631,-72.92094017
13060,95 AUDUBON ST #55,41.31121631,-72.92094017
13061,95 AUDUBON ST #56,41.31121631,-72.92094017
13062,95 AUDUBON ST #57,41.31121631,-72.92094017
13063,95 AUDUBON ST #58,41.31121631,-72.92094017
13064,95 AUDUBON ST #59,41.31121631,-72.92094017
13065,95 AUDUBON ST #60,41.31121631,-72.92094017
13066,95 AUDUBON ST #61,41.31121631,-72.92094017
13067,95 AUDUBON ST #C-1,NA,NA
13068,95 AUDUBON ST #C-2,NA,NA
13069,95 AUDUBON ST #C-3,NA,NA
13070,95 AUDUBON ST #C-4,NA,NA
13071,95 AUDUBON ST #C-5,NA,NA
13072,95 AUDUBON ST,41.31121631,-72.92094017
13073,67 WHITNEY AV,41.3122513,-72.92199614
13074,71 WHITNEY AV,41.31238068,-72.92195651
13075,75 WHITNEY AV,41.31259047,-72.92189591
13076,85 WHITNEY AV,41.31279094,-72.92183646
13077,68 TRUMBULL ST,41.31291449,-72.92147981
13078,66 TRUMBULL ST,41.31288419,-72.92140055
13079,64 TRUMBULL ST,41.31283407,-72.92127001
13080,NA,NA,NA
13081,60 TRUMBULL ST,41.31275365,-72.92102991
13082,58 TRUMBULL ST,41.31268372,-72.92085975
13083,54 TRUMBULL ST,41.31260446,-72.92064063
13084,52 TRUMBULL ST,41.31254385,-72.92047978
13085,LINCOLN ST,41.31218173,-72.92033941
13086,LINCOLN ST,41.31218173,-72.92033941
13087,50 TRUMBULL ST,41.31249373,-72.92033059
13088,2 LINCOLN ST,41.31199022,-72.9205264
13089,1 LINCOLN ST,41.31189115,-72.92052524
13090,LINCOLN ST,41.31218173,-72.92033941
13091,46 TRUMBULL ST,41.31238417,-72.92003105
13092,44 TRUMBULL ST,41.31233406,-72.919911
13093,42 TRUMBULL ST,41.31231424,-72.91985039
13094,40 TRUMBULL ST,41.31228394,-72.91977114
13095,38 TRUMBULL ST,41.31219419,-72.91955085
13096,NA,NA,NA
13097,9 LINCOLN ST,41.31213125,-72.92033526
13098,406 ORANGE ST,41.3116697,-72.9196068
13099,3 LINCOLN ST,41.31204034,-72.92041568
13100,400 ORANGE ST,41.31154965,-72.91969654
13101,396 ORANGE ST,41.31142028,-72.91979678
13102,392 ORANGE ST,41.31132004,-72.91986671
13103,388 ORANGE ST,41.3112303,-72.91993664
13104,380 ORANGE ST,41.31106945,-72.92005669
13105,69 AUDUBON ST,41.31111724,-72.92070939
13106,73 AUDUBON ST,41.31124661,-72.9210101
13107,81 AUDUBON ST,41.31127692,-72.92108936
13108,181 ORANGE ST,41.30654019,-72.92340527
13109,189 ORANGE ST,41.30672085,-72.9232759
13110,205 ORANGE ST,41.30700057,-72.92305561
13111,44 ELM ST,41.30751457,-72.9225521
13112,40 ELM ST,41.30742483,-72.92233182
13113,32 ELM ST,41.30732459,-72.92209172
13114,26 ELM ST,41.30726398,-72.92194136
13115,432 STATE ST,41.30618004,-72.92186677
13116,ELM ST,41.31462664,-72.94139358
13117,8 ELM ST,41.30715442,-72.92168145
13118,ORANGE ST,41.30703214,-72.92305991
13119,32 ELM ST,41.30732459,-72.92209172
13120,418 STATE ST,41.30600987,-72.92199614
13121,107 COURT ST,41.30609728,-72.92253112
13122,109 COURT ST,41.3061474,-72.92267099
13123,115 COURT ST,41.30621733,-72.92285048
13124,123 COURT ST,41.30628727,-72.92303114
13125,47 ELM ST #1,41.30754721,-72.92248916
13126,47 ELM ST #2,41.30754721,-72.92248916
13127,47 ELM ST #3,41.30754721,-72.92248916
13128,47 ELM ST #4,41.30754721,-72.92248916
13129,47 ELM ST #5,41.30754721,-72.92248916
13130,47 ELM ST #6,41.30754721,-72.92248916
13131,47 ELM ST #7,41.30754721,-72.92248916
13132,47 ELM ST #8,41.30754721,-72.92248916
13133,47 ELM ST #9,41.30754721,-72.92248916
13134,47 ELM ST #10,41.30754721,-72.92248916
13135,261 ORANGE ST,41.30795048,-72.92230501
13136,265 ORANGE ST,41.30801109,-72.92225489
13137,267 ORANGE ST,41.30804139,-72.92223508
13138,269 ORANGE ST,41.30813114,-72.92216514
13139,275 ORANGE ST,41.30825119,-72.92206491
